OBJECTID|TRIPTYPE|PROVIDERNAME|FAREAMOUNT|GRATUITYAMOUNT|SURCHARGEAMOUNT|EXTRAFAREAMOUNT|TOLLAMOUNT|TOTALAMOUNT|PAYMENTTYPE|ORIGINCITY|ORIGINSTATE|ORIGINZIP|DESTINATIONCITY|DESTINATIONSTATE|DESTINATIONZIP|MILEAGE|DURATION|ORIGIN_BLOCK_LATITUDE|ORIGIN_BLOCK_LONGITUDE|ORIGIN_BLOCKNAME|DESTINATION_BLOCK_LATITUDE|DESTINATION_BLOCK_LONGITUDE|DESTINATION_BLOCKNAME|AIRPORT|ORIGINDATETIME_TR|DESTINATIONDATETIME_TR
1356|3|Transco|33.00|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|NULL|NULL|00000|NULL|NULL|||||||N|01/31/2015 19:00|01/31/2015 19:00
1357|3|Yellow Cab|11.09|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|Washington|DC|20003|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 15:00
1358|3|Yellow Cab|15.22|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20020|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 16:00
1359|3|Yellow Cab|19.54|0.00|0.00|0.00|0.00|33.00|4|NULL|NULL|00000|Washington|DC|20002|NULL|NULL|||||||N|01/28/2015 15:00|01/28/2015 16:00
1360|3|Yellow Cab|17.92|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20002|NULL|NULL|00000|NULL|NULL|||||||N|01/28/2015 21:00|01/28/2015 21:00
1361|3|Yellow Cab|33.85|0.00|0.00|0.00|0.00|33.00|4|Washington|DC|20001|Washington|DC|20019|NULL|NULL|||||||N|01/29/2015 16:00|01/29/2015 17:00
1362|3|Yellow Cab|36.28|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20032|Washington|DC|20017|NULL|NULL|||||||N|01/29/2015 06:00|01/29/2015 07:00
1363|3|Yellow Cab|14.14|0.00|0.00|0.00|0.00|33.00|2|Washington|DC|20010|Washington|DC|20017|NULL|NULL|||||||N|01/29/2015 06:00|01/29/2015 06:00
1364|3|Yellow Cab|36.28|0.00|0.00|0.00|0.00|33.00|2|NULL|NULL|00000|Washington|DC|20017|NULL|NULL|||||||N|01/29/2015 07:00|01/29/2015 08:00
12170305|1|Hitch|8.90|0.00|0.25|0.25|0.00|8.90|2|Washington|DC|20001|Washington|DC|20009|2|11|38.900455|-77.04418|1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW|38.917001|-77.035512|1500 - 1599 BLOCK OF U STREET NW|N|01/12/2015 12:00|01/12/2015 12:00
